openness,backness
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
0.9091,0.0000
