openness,backness
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
0.9091,0.6667
