openness,backness
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
0.6429,0.3333
