openness,backness
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
0.0714,0.2222
