openness,backness
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
0.3636,0.8889
