openness,backness
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
0.0000,0.2222
