openness,backness
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
0.2727,1.0000
