openness,backness
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
0.7273,0.3333
