openness,backness
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
0.8571,1.0000
