openness,backness
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
0.5455,0.8889
