openness,backness
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
0.6429,0.0000
