openness,backness
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
0.6429,0.4444
