openness,tenseness
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
0.1724,0.0000
