openness,tenseness
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
0.7586,0.7500
