openness,tenseness
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
0.2545,0.5977
