openness,tenseness
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
0.9655,0.2500
