openness,tenseness
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
0.1740,0.7222
