openness,tenseness
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
0.9310,0.2500
