openness,tenseness
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
0.5862,0.0000
