openness,tenseness
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
0.9310,0.7500
