openness,tenseness
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
0.3103,0.2500
