openness,tenseness
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
0.5172,1.0000
