openness,tenseness
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
0.4483,0.7500
